snapshot;AL_solar_2025;AT_solar_2025;BA_solar_2025;BE_solar_2025;BG_solar_2025;CH_solar_2025;CZ_solar_2025;DE_solar_2025;DK_solar_2025;EE_solar_2025;ES_solar_2025;FI_solar_2025;FR_solar_2025;UK_solar_2025;GR_solar_2025;HR_solar_2025;HU_solar_2025;IE_solar_2025;IT_solar_2025;LT_solar_2025;LU_solar_2025;LV_solar_2025;MD_solar_2025;ME_solar_2025;MK_solar_2025;NL_solar_2025;NO_solar_2025;PL_solar_2025;PT_solar_2025;RO_solar_2025;RS_solar_2025;SE_solar_2025;SI_solar_2025;SK_solar_2025;UA_solar_2025;XK_solar_2025
01.01.2025 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 01:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 03:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 06:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 07:00;0.10685748959396897;0.0;0.01730364351894414;0.0;0.15836564853321716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13353400881524016;0.0;0.0;0.0;0.012824527638028809;0.0;0.0;0.0;0.1196902764732624;0.11612319016164736;0.12225119726540451;0.0;0.0;0.0;0.0;0.08802217023653935;0.0793430686869868;0.0;0.0;0.0;0.07155573278613149;0.1305225048844606
01.01.2025 08:00;0.2951753624811753;0.13859137473860564;0.22045570462707945;0.0;0.36009596005063066;0.11088069844806978;0.07013504592088819;0.019446930473328083;0.0;0.0;0.0;0.0;0.015593978955963105;0.0;0.32323575570992413;0.12510903437541834;0.04460687975009155;0.0;0.14902685633874513;0.0;0.0;0.0;0.2835167444089138;0.30572150940962384;0.3184960150806028;0.0;0.0;0.049203631186891805;0.0;0.24164916100631892;0.2393173311226089;0.0;0.12174098221819178;0.06814091676705673;0.19937123208039143;0.3434752437733352
01.01.2025 09:00;0.503152026144054;0.32873786543883077;0.4056294253941453;0.01718960530954582;0.5133434743662313;0.31832608785628075;0.19293440773148898;0.09174192565267089;0.0;0.0;0.15960488700856562;0.0;0.1445752919774297;0.0;0.48779521896158895;0.25599872108851357;0.09799735762673953;0.0;0.30735553508066216;0.0;0.09249613263826516;0.0;0.44634068082558576;0.4997223435895372;0.48622217457878397;0.0;0.0;0.11685527245985612;0.15237858083466574;0.40924209357817504;0.3922298304784182;0.0;0.2856811581679314;0.1521581128869869;0.3178174098027237;0.5316961160293732
01.01.2025 10:00;0.5971495604877671;0.48263432718848137;0.5318750011507922;0.025420572470520424;0.6036130994491532;0.5067971831775597;0.3422049277843801;0.17671046184249117;0.0;0.0;0.3314786447256619;0.011643528698787216;0.2603916276048898;0.019541462259192514;0.5954657513958934;0.36290644386490506;0.1725776917837276;0.08695900740159956;0.4315030241246606;0.0;0.09857839776613493;0.010064500042721303;0.5342413989944612;0.6139809526798946;0.6000469438549998;0.0;0.021315484929172963;0.17274653591658012;0.3514029093255782;0.5171533001715631;0.4889331228456439;0.021679838874549814;0.38923342150057577;0.24809737167040213;0.3807160190043117;0.6345982411428803
01.01.2025 11:00;0.6696271035551097;0.5590351062932443;0.5965937343387171;0.046108651881575174;0.6375506636029098;0.6162185835113408;0.40383579386521573;0.23085089961320435;0.0;0.0;0.46669628327758045;0.01337188480912487;0.3635771084894655;0.052559284548805534;0.640748099783623;0.46730808455154177;0.22553558687072645;0.2246982844468775;0.5135609805768088;0.012007809432302742;0.20271436133494714;0.010337713928505868;0.5527826963634528;0.6594369744624698;0.6792083237392104;0.013717709014954033;0.05507248027920951;0.2131714404261075;0.5049222972703357;0.5609537718450472;0.5445846468112794;0.047002201740141566;0.4572737466915562;0.31718193700708575;0.3871355135695067;0.6734737240027265
01.01.2025 12:00;0.6471801706760182;0.5682084497610583;0.5944145890027449;0.06923987345020996;0.5982935914272678;0.6435049595672951;0.40843355713145457;0.25112258882086724;0.0;0.0;0.5480998913377624;0.010785457220547945;0.4160092557913299;0.09219706728664259;0.6128608717642717;0.4948667302883224;0.2751267014194638;0.3331919260978591;0.534386195482316;0.010209928444791459;0.2637996518801004;0.0;0.49094956448118227;0.6340509332054669;0.6522849171324526;0.019270406170481393;0.06552946288203156;0.2060749295068767;0.6144715151158398;0.5297911424165435;0.5525448644704926;0.055536974349658846;0.49303525948714405;0.33236455136155785;0.3468045766958029;0.650099431562952
01.01.2025 13:00;0.5640218794628307;0.5163390266725958;0.5322208970835569;0.06134531815793301;0.4913059661533645;0.608888687791266;0.3616104037671814;0.22096404237339007;0.0;0.0;0.5682960695518501;0.0;0.42049780600724695;0.1027053686626276;0.5226505715226349;0.4693266366577341;0.28036013218421185;0.3592182780102235;0.4905045934211022;0.0;0.23975476319336364;0.0;0.3664117786599621;0.5569869828880787;0.559543282148456;0.014694725630017707;0.049463260210719055;0.16684600389628798;0.6552695737559023;0.43052060243157925;0.4867232871708641;0.032747295110810995;0.4784310408053812;0.30134560362643353;0.23817276331737228;0.5600102178681501
01.01.2025 14:00;0.4140682786380403;0.39147322681322105;0.38634418284825756;0.04230396347882039;0.31847086863393564;0.5005658413679215;0.24895364567167258;0.1570950810969925;0.0;0.0;0.5236954629483436;0.0;0.358620496627853;0.11148417211584467;0.368094312673603;0.3258224209665031;0.1953540139889438;0.3410811523150965;0.38186172728219164;0.0;0.151494773640191;0.0;0.19133182960856213;0.4076216033469083;0.400274035841882;0.011210846403814064;0.020105628091226287;0.08876605229001172;0.6441543554918694;0.26083239544978626;0.3426728291417697;0.0;0.31913864659300717;0.21325012988373812;0.10133535138492;0.402953296948317
01.01.2025 15:00;0.20302625067923905;0.1995936605647309;0.1842512717317614;0.018562430913692828;0.12061565492964682;0.3193420267979839;0.09793380829928928;0.07334020577145745;0.0;0.0;0.43369842648445994;0.0;0.2526070245924899;0.07748421729158353;0.16353132329985212;0.15896532304035813;0.08462498764620532;0.2698536802329213;0.2362767982928477;0.0;0.07870524180864331;0.0;0.0;0.19913203344161623;0.18334904150344833;0.0;0.0;0.015463249048626048;0.5703024072242319;0.06463065055164263;0.14911370780808245;0.0;0.15462914519895274;0.08011234891450866;0.0;0.18598857746676126
01.01.2025 16:00;0.0;0.0;0.0;0.0;0.0;0.11215663759239371;0.0;0.0;0.0;0.0;0.2818530245230672;0.0;0.11237604286710717;0.028195276045748775;0.0;0.0;0.0;0.14353027151952263;0.06510253190242343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.412576240230921;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10655664717376839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19537274193000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 18:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 19:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 20:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 21:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 22:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
01.01.2025 23:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 01:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 03:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 06:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 07:00;0.08767178432633733;0.0;0.012674869380673897;0.0;0.15353023868973112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09615859289385414;0.0;0.0;0.0;0.01328122355169327;0.0;0.0;0.0;0.13977556043680925;0.08210983333257806;0.11394932893187229;0.0;0.0;0.0;0.0;0.11687423450044557;0.08295676618539563;0.0;0.0;0.0;0.13251870370765542;0.1288818635192068
02.01.2025 08:00;0.2672458860247353;0.06214821372235652;0.17120647987837836;0.0;0.35006130928505436;0.03337121440048773;0.014120390926332617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26417264673965424;0.11407451652754834;0.10732330105800761;0.0;0.11153243826167776;0.0;0.0;0.0;0.3287894506535481;0.23570543686864892;0.2880314505388628;0.0;0.0;0.02568234164829458;0.0;0.2946425814983008;0.25478659857270236;0.0;0.05021968151193778;0.06070175105845968;0.285122579417063;0.3438775161546007
02.01.2025 09:00;0.42837045634843385;0.1674734684378036;0.2937576715264586;0.045027643115801735;0.502100417605561;0.14178717342558111;0.0521440654942276;0.06925711957839649;0.12512548097103984;0.03860974567761602;0.1539885192717437;0.0;0.06061355149778462;0.01835948810619124;0.4205563871280081;0.22545907132825116;0.22155448107375428;0.0;0.24009257106957108;0.05454185359328218;0.0;0.021997214807157335;0.47446040614022034;0.3881748647548281;0.4777270950619249;0.10018862201854738;0.0;0.079182015995278;0.13617553200118301;0.4417030344755642;0.42593571452239026;0.029957432881700868;0.11585450730098107;0.14288436245433722;0.39543595539864357;0.5257801396044974
02.01.2025 10:00;0.5438763168000462;0.2560454456599139;0.3761568047310051;0.10463693787516169;0.5884544882500281;0.24748145447890763;0.08852910718937454;0.13750570604989787;0.2609559597279208;0.07027321916508002;0.31724621072711506;0.01978818526318462;0.11821250460118676;0.17529352598226358;0.5264401305501157;0.2913153005045499;0.2935199624942121;0.15590253103638074;0.33948926198551;0.09742510129165058;0.01751601111291366;0.044238176149195105;0.5448201676532974;0.46676909348059864;0.6085672646018876;0.220010721327135;0.04527579417690474;0.13619421068374646;0.30642806076082235;0.5255382225156418;0.551087281666661;0.08150084389594353;0.14704237277972018;0.23146011709055067;0.43915061480087086;0.627173402518066
02.01.2025 11:00;0.6049820512204565;0.319802711882137;0.4259491659398542;0.20523848316399243;0.6121891847707053;0.32275050010487344;0.08963541519487306;0.18267925419793402;0.365018758302252;0.09765483998325653;0.46516244749026536;0.02435703470089068;0.16222690372615892;0.31505255632778123;0.5881111796578478;0.3602672934900624;0.350549175355203;0.3179309240424174;0.42204202222744636;0.1255392424403902;0.04048192940097441;0.07698167773078671;0.554389495463748;0.5315712335785739;0.6695959795504848;0.3529921187951381;0.07756572836512984;0.1760316335307404;0.4739280831705289;0.5492536822352008;0.6088693388101888;0.1271386650483566;0.18312893879791403;0.2942044860289393;0.4418157241580094;0.6495807152518921
02.01.2025 12:00;0.5578736974899003;0.2999039186270658;0.45599934417949184;0.2542735357741493;0.5810937854277913;0.3171642870401368;0.07755991636461249;0.20303647504322214;0.3821307349161393;0.08728863359968535;0.569383133180746;0.019428838832746813;0.18098886864881075;0.40112118710576733;0.5545558812947042;0.36898899253428596;0.35712860393939566;0.4109384521066225;0.4525665746841901;0.14529779431321566;0.07116020650786559;0.1046068636311856;0.49534203998458975;0.4985553894709619;0.6546168183531662;0.36571837804554874;0.09010875869948133;0.1606746540736777;0.5973688818034871;0.5110502236438869;0.5908101277888019;0.14048349518778316;0.18232925147567738;0.2866571554245039;0.3591662184617955;0.6423973845629003
02.01.2025 13:00;0.4868529073401915;0.21786553624563176;0.3927003558203784;0.27815583396698773;0.4760945180635926;0.21151347160114178;0.05175295642678523;0.17948322639599384;0.3329001848042155;0.0512366376134861;0.5926190142980717;0.0;0.16704185671044908;0.41515930090958236;0.4794262942955108;0.3523226065929121;0.2815802776223384;0.44829772915240135;0.3999848594626251;0.11196250468074703;0.07658417913116768;0.09002055451783118;0.37244808260147655;0.41026874171741207;0.5592010649935506;0.3650779434757684;0.0711004838865575;0.1319037764698388;0.6402012018209728;0.4019064875156857;0.49108298712798987;0.11056110165908875;0.17040778198746784;0.21860266234551934;0.23621488364578355;0.544992418190634
02.01.2025 14:00;0.30866128623842193;0.1076089783573083;0.28828195300193493;0.23115321635249084;0.30978489496198436;0.12313154932268991;0.023173388084527263;0.12805653166850192;0.21417044625256382;0.0;0.5518756388578994;0.0;0.13876266648645286;0.3666660464034761;0.33578288306026505;0.2487428152215791;0.173538767653373;0.43514917436220535;0.3087548723829902;0.04116649365457878;0.07524322112940728;0.019669453093750112;0.19085632022905125;0.2580771242593925;0.39676834384244747;0.2592065559433694;0.04198602117150555;0.0695566602398755;0.6097310689023283;0.24374708079224838;0.34842390540832113;0.04937665958621475;0.11384089379144996;0.12246821734269911;0.0895873663222635;0.39293962241325103
02.01.2025 15:00;0.15309175255231786;0.028857287284518727;0.13344509254225134;0.15624344066571252;0.11433967530520715;0.06359703766699142;0.0;0.0604133177360012;0.08250857437331867;0.0;0.4429469735804643;0.0;0.079839727155657;0.2502074629941617;0.1540955064990583;0.10217783792436959;0.05290954506928234;0.33395028686329864;0.1754603668008001;0.0;0.046947577989786576;0.0;0.0;0.12770017872378905;0.17973040963123801;0.14041958472096897;0.0;0.010803771574113854;0.5073848060564288;0.06044224639768446;0.14786278816219509;0.0;0.04520185763587158;0.02906902095869143;0.0;0.18203848171203302
02.01.2025 16:00;0.0;0.0;0.0;0.042844853015124196;0.0;0.0;0.0;0.0;0.0;0.0;0.28516318933378165;0.0;0.028125116868105357;0.10358486639829394;0.0;0.0;0.0;0.18398216548409357;0.049730798197425784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33821754912505153;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 17:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10727558288633594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13996740805659783;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 18:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 19:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 20:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 21:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 22:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
02.01.2025 23:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 01:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 02:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 03:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 05:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 06:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
03.01.2025 07:00;0.022701226533320643;0.0;0.0;0.0;0.12169026722758655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10398262273022743;0.0;0.0;0.0;0.01369510489244305;0.0;0.0;0.0;0.05149330585344606;0.0;0.08613082163179164;0.0;0.0;0.0;0.0;0.029759431519607717;0.0309814682046811;0.0;0.0;0.0;0.0611568042587173;0.03603322367835144
03.01.2025 08:00;0.08021900736108128;0.06735370953171343;0.015515657693650662;0.0;0.31275439820935524;0.03580193328658465;0.04826140357369784;0.01011486884732483;0.0;0.0;0.0;0.0;0.0;0.0;0.2641855957794411;0.010820188343430005;0.041648166075929145;0.0;0.10289987411611122;0.06404573118385276;0.0;0.0391948837677204;0.14635709327616314;0.03992258474266623;0.22885143740765912;0.0;0.0;0.03448591824055867;0.0;0.09097448468687408;0.0899959568800229;0.0;0.03673255407226721;0.11949013778462018;0.14897774706056413;0.09898380597910766
03.01.2025 09:00;0.15738888869847473;0.1811528738960868;0.039229841817488904;0.0918331476181306;0.4393626668932185;0.16123579151751574;0.12138136327704671;0.08799225088749323;0.06562724930128531;0.053049576192826936;0.12744819962548432;0.01219393814538126;0.07919114337914426;0.02338132261057563;0.40275055253052017;0.023018105816615154;0.13757702958235746;0.0;0.22485810335064985;0.15966150650982497;0.051353729724122194;0.11746123225046606;0.1614993659340776;0.095134051556605;0.3273505929898731;0.10181210382853516;0.0;0.0993593102712462;0.06655937833697387;0.1430358689745604;0.12831863524151085;0.0;0.10533686214386652;0.253422416022088;0.2082613684389713;0.11496842042307466
03.01.2025 10:00;0.24502727703070393;0.31733628545790205;0.05652781187500115;0.24214067108243956;0.5098682799551035;0.3088811808214592;0.2260910651542799;0.18782673177332812;0.19786347580816957;0.14922711720869936;0.24909761518850018;0.026121793646442838;0.1726526344656464;0.1643143859623415;0.49174120873037075;0.04888321845220754;0.23101254717378597;0.1087245534183784;0.33146927896621975;0.2542470843114017;0.09902279483125324;0.2031047824583037;0.16807658899268166;0.1479410504080152;0.3323628390831988;0.19063033617444927;0.03166714232265844;0.20758602631605247;0.1916446279421187;0.16338383316221208;0.17441155045614123;0.0438915311816457;0.18143812994527678;0.35991200596381273;0.234523422354486;0.11831430405006282
03.01.2025 11:00;0.2500344750981773;0.3869646055598923;0.03852170222390083;0.3245725382928219;0.560075332880611;0.4510397029307473;0.2734968848905527;0.2642967211377661;0.3274888512726748;0.19591428581637166;0.3464116940509463;0.026258378714488294;0.25055470504529614;0.2925903141247617;0.5208952689889238;0.0854760632785214;0.30812691872889425;0.23568627115778384;0.3853322721985975;0.3046032830189869;0.10047796766077759;0.18814131957847077;0.15830305864857008;0.11310294030901065;0.3339720524927655;0.2510077785336561;0.05934065174603949;0.2396474979562742;0.3117610048592191;0.16755168246639843;0.18804568968430913;0.0779816942574701;0.3318111786077435;0.38606678979973125;0.22399328109328825;0.13955328226288186
03.01.2025 12:00;0.25684369546716107;0.422565916881092;0.03402345705146136;0.3858775910366949;0.5163390591480543;0.5269857930347387;0.27934023041807393;0.25779877492546094;0.3656616918618946;0.20615734533738425;0.40143431350120906;0.021163857262130926;0.3054968669619851;0.3678307463601252;0.4870200375736976;0.09696262785222887;0.3417118451257709;0.3285839762507002;0.42370189756954374;0.26019805376852234;0.21158401965722873;0.1549839290823034;0.10250043265107277;0.10544866202663146;0.3116528592553881;0.21455991156943063;0.06915394504847379;0.2401732524048787;0.39095815666801137;0.14487999235149926;0.15382146305501213;0.09443713423804921;0.32810191714553655;0.36536022971811616;0.17817166528514636;0.20694523970276407
03.01.2025 13:00;0.25681052547308886;0.3897691920152847;0.039296680336765206;0.3498149491189959;0.39771986057914976;0.4945801936412605;0.2483506928396111;0.23008551176175193;0.3145520045448393;0.11948233369844397;0.38437662594225613;0.0;0.2986100379481896;0.3809685792340439;0.3940621223622828;0.10026688412152997;0.30528366561913317;0.38579766466581716;0.3763725517729639;0.1928397405293788;0.2389703772431836;0.0874529011037241;0.04696410467838587;0.05764048919335336;0.23344108147559026;0.23588713048802654;0.0621031089973539;0.1868104936579658;0.41342196718036417;0.1140189804054405;0.12028748469480119;0.0765198304458474;0.31350756294369186;0.27154231521002303;0.10127047458248517;0.1810242672474446
03.01.2025 14:00;0.18659938104202697;0.3035971336054948;0.01838876887352353;0.23837637562192993;0.21665028515544127;0.41724806115909396;0.2137186786441625;0.18169080373023166;0.20712930425109816;0.0;0.35031271456379703;0.0;0.24689222896873853;0.3295746235497931;0.28000286468306346;0.10876637024397343;0.2212445089096056;0.3641647679802638;0.301700874938254;0.0802936848095053;0.2168100826166963;0.01288356917832647;0.015381593729519227;0.029442385265866716;0.1542777027922351;0.2098740606073774;0.0403220617555161;0.10538634208558617;0.3400846055033114;0.06688313465413913;0.05283264390439256;0.0349718144906982;0.29525058513910596;0.16129928104685315;0.03827072696130116;0.1157802637900316
