snapshot,AL_ror_2025,AT_ror_2025,BA_ror_2025,BE_ror_2025,BG_ror_2025,CH_ror_2025,CZ_ror_2025,DE_ror_2025,EE_ror_2025,ES_ror_2025,FI_ror_2025,FR_ror_2025,GR_ror_2025,HR_ror_2025,HU_ror_2025,IE_ror_2025,IT_ror_2025,LT_ror_2025,LU_ror_2025,LV_ror_2025,MD_ror_2025,ME_ror_2025,MK_ror_2025,NL_ror_2025,NO_ror_2025,PL_ror_2025,PT_ror_2025,RO_ror_2025,RS_ror_2025,SE_ror_2025,SI_ror_2025,SK_ror_2025,UK_ror_2025,XK_ror_2025 
30.01.2025 04:00,0.65451,0.45131,0.163407,0.457547,0.175726,0.443537,0.632103,0.751883,0,0.783799,0.444712,0.729845,0.8232,0.520775,0.775452,0.819618,0.356465,0.249153,0.733691,0.131989,0.265625,0.37244,0.30566,0,0.648068,0.656688,0.518371,0.295125,0.274687,0.32656,0.532349,0.387417,0.17057,0.37353
30.01.2025 05:00,0.65641,0.456653,0.30779,0.452219,0.190963,0.444435,0.72786,0.754818,0,0.77723,0.517788,0.750413,0.81943,0.522655,0.777705,0.821797,0.357501,0.250412,0.73023,0.132348,0.375,0.37156,0.30905,0,0.649342,0.693122,0.34213,0.301034,0.266165,0.32652,0.586675,0.556623,0.17053,0.37584
30.01.2025 06:00,0.65632,0.498696,0.503773,0.446689,0.271764,0.445306,0.823613,0.766645,0,0.790914,0.561086,0.769401,0.8135,0.547659,0.764028,0.81836,0.431479,0.49058,0.721232,0.386007,0.234375,0.3706,0.31217,0,0.658177,0.746508,0.332196,0.36184,0.369424,0.32648,0.735784,0.590508,0.17049,0.37762
30.01.2025 07:00,0.65445,0.522244,0.584494,0.454175,0.405811,0.446177,0.756813,0.793238,0,0.802956,0.62629,0.855587,0.81124,0.55612,0.764661,0.808695,0.52548,0.498986,0.710157,0.532192,0.203125,0.37026,0.31443,0,0.664345,0.826063,0.433853,0.370344,0.561905,0.32644,0.855008,0.637859,0.17045,0.37803
30.01.2025 08:00,0.65105,0.515596,0.684504,0.47063,0.396497,0.446967,0.741987,0.79521,0,0.819923,0.648418,0.900562,0.80957,0.556966,0.76387,0.806271,0.563838,0.491335,0.703697,0.578551,0.296875,0.36971,0.31686,0,0.665765,0.829754,0.936374,0.419571,0.612531,0.3264,0.850449,0.646026,0.17041,0.37812
30.01.2025 09:00,0.64578,0.503478,0.708205,0.478183,0.215793,0.447647,0.751787,0.800557,0,0.805145,0.665014,0.893785,0.80891,0.55612,0.760273,0.819158,0.520244,0.490606,0.68126,0.577175,0.46875,0.36904,0.31904,0,0.663261,0.811552,0.373526,0.409151,0.649624,0.32636,0.713652,0.625055,0.17037,0.37809
30.01.2025 10:00,0.63921,0.486741,0.682219,0.490963,0.186821,0.448191,0.741302,0.80516,0,0.762999,0.676046,0.868393,0.80944,0.555556,0.758613,0.900835,0.448167,0.494104,0.704101,0.58558,0.484375,0.36809,0.32149,0,0.656043,0.768887,0.268324,0.386473,0.62005,0.32632,0.552312,0.580905,0.17033,0.37784
30.01.2025 11:00,0.63286,0.476905,0.671804,0.496898,0.177506,0.448518,0.685605,0.80984,0,0.729611,0.670014,0.857793,0.81058,0.556684,0.766558,0.904056,0.409553,0.491411,0.697872,0.501904,0.375,0.36659,0.32421,0,0.658087,0.738621,0.240056,0.35633,0.44411,0.32628,0.447879,0.534437,0.17029,0.37692
30.01.2025 12:00,0.62554,0.46504,0.664045,0.491772,0,0.448654,0.831423,0.802538,0,0.73399,0.664312,0.829002,0.81238,0.561384,0.76893,0.902952,0.390608,0.492317,0.686105,0.491416,0.46875,0.36528,0.32627,0,0.6611,0.69101,0.233269,0.344472,0.352381,0.32624,0.362173,0.533554,0.17025,0.37531
30.01.2025 13:00,0.61621,0.454951,0.612233,0.488771,0.178173,0.448518,0.830111,0.784185,0,0.737822,0.639726,0.820844,0.81302,0.5862,0.77391,0.86153,0.398229,0.492443,0.687316,0.579149,0.484375,0.36423,0.32791,0,0.661491,0.743264,0.233364,0.346229,0.355388,0.32621,0.487553,0.530795,0.17022,0.37536
30.01.2025 14:00,0.60768,0.459859,0.644755,0.48486,0.1824,0.448164,0.841628,0.772598,0,0.748221,0.625843,0.794061,0.81425,0.566554,0.78316,0.815139,0.406658,0.501302,0.679529,0.57552,0,0.3637,0.32919,0,0.664223,0.744537,0.230482,0.331058,0.466165,0.32617,0.555355,0.554305,0.17018,0.37483
30.01.2025 15:00,0.59792,0.481705,0.634339,0.477542,0.200751,0.447565,0.834761,0.775388,0,0.751688,0.700111,0.785061,0.81359,0.549069,0.765609,0.809186,0.455575,0.498584,0.669839,0.576797,0,0.36359,0.3299,0,0.663867,0.814438,0.435294,0.341119,0.492231,0.32613,0.803264,0.626159,0.17014,0.37411
30.01.2025 16:00,0.5845,0.516882,0.761611,0.469011,0.447379,0.446749,0.785449,0.789142,0,0.743842,0.754367,0.789066,0.80979,0.564016,0.780789,0.813267,0.539614,0.496872,0.660322,0.584503,0,0.36396,0.32933,0,0.671,0.875397,0.199408,0.362918,0.77594,0.32608,0.885776,0.633002,0.1701,0.37137
30.01.2025 17:00,0.57001,0.534398,0.815708,0.472822,0.545864,0.445742,0.763718,0.798985,0,0.788725,0.776219,0.862365,0.80297,0.566272,0.782093,0.819373,0.600111,0.491663,0.64942,0.577465,0,0.36449,0.32759,0,0.672741,0.889772,0.238312,0.46257,0.909273,0.32604,0.889773,0.639735,0.17006,0.36714
30.01.2025 18:00,0.557,0.534888,0.813689,0.475418,0.483998,0.444544,0.77353,0.799693,0,0.829228,0.781485,0.936012,0.79464,0.565708,0.78067,0.863371,0.631785,0.492065,0.650286,0.563507,0,0.36505,0.3255,0,0.674168,0.897189,0.379157,0.477422,0.85614,0.326,0.794829,0.648124,0.17002,0.36009
30.01.2025 19:00,0.55019,0.52929,0.806409,0.477846,0.450299,0.443183,0.788127,0.786237,0,0.857508,0.718643,0.955926,0.78693,0.57868,0.778535,0.908352,0.587509,0.721991,0.642153,0.488325,0.453125,0.36499,0.32247,0,0.672126,0.88564,0.401983,0.467601,0.811529,0.32596,0.882241,0.65,0.16998,0.35243
30.01.2025 20:00,0.54456,0.508151,0.733022,0.478824,0.311859,0.441659,0.836653,0.771108,0,0.879037,0.623503,0.946263,0.77762,0.58244,0.77901,0.829161,0.545745,0.265109,0.632462,0.455964,0.46875,0.36494,0.31997,0,0.66071,0.803202,0.864862,0.473111,0.602005,0.32592,0.810945,0.62638,0.16994,0.34642
30.01.2025 21:00,0.53893,0.490472,0.606759,0.479127,0.184068,0.439972,0.833767,0.758479,0,0.88597,0.527437,0.903037,0.769,0.582064,0.776757,0.79452,0.473115,0.266493,0.629175,0.324573,0.484375,0.36492,0.31753,0,0.654672,0.733102,0.875896,0.451431,0.556391,0.32588,0.731807,0.596358,0.1699,0.34013
30.01.2025 22:00,0.53299,0.476434,0.56616,0.473597,0.161824,0.438175,0.858015,0.752335,0,0.875205,0.493979,0.893812,0.7601,0.580654,0.774859,0.746748,0.440334,0.248323,0.625195,0.292102,0,0.36479,0.31527,0,0.656219,0.69275,0.902097,0.37258,0.419549,0.32584,0.653833,0.558609,0.16986,0.33436
30.01.2025 23:00,0.52725,0.469822,0.557764,0.466044,0.178145,0.436243,0.863359,0.739222,0,0.880679,0.425435,0.893928,0.75548,0.58855,0.767151,0.69919,0.416237,0,0.632635,0.322878,0,0.36468,0.31301,0,0.651969,0.694774,0.874114,0.363876,0.325815,0.3258,0.536286,0.495475,0.16981,0.33055
31.01.2025 00:00,0.52472,0.464968,0.353172,0.461289,0.177422,0.434229,0.66541,0.743151,0,0.845831,0.403793,0.904602,0.75241,0.480165,0.766795,0.693422,0.37856,0,0.638519,0.366416,0.34375,0.36474,0.30989,0,0.657173,0.695721,0.734463,0.293368,0.213534,0.32576,0.445147,0.392053,0.16977,0.32756
31.01.2025 01:00,0.52415,0.461399,0.194441,0.454714,0.177617,0.432133,0.655607,0.736115,0,0.823755,0.386876,0.872132,0.75073,0.458545,0.767981,0.673908,0.366257,0,0.646017,0.365698,0.359375,0.36505,0.30636,0,0.657361,0.658612,0.77439,0.284585,0.202005,0.32572,0.419672,0.391943,0.16973,0.3247
31.01.2025 02:00,0.52605,0.459914,0.159581,0.449926,0.17898,0.429956,0.654266,0.730864,0,0.817369,0.390379,0.869403,0.75055,0.457981,0.765609,0.678694,0.357912,0,0.658591,0.366207,0.328125,0.36565,0.30258,0,0.655628,0.699303,0.327551,0.285224,0.191479,0.32568,0.403073,0.386865,0.16969,0.3215
31.01.2025 03:00,0.52876,0.451255,0.159953,0.452758,0.180203,0.427751,0.655179,0.727455,0,0.811531,0.403958,0.847008,0.75198,0.460613,0.765135,0.682437,0.352293,0.248398,0.666032,0.366137,0,0.36657,0.29893,0,0.652043,0.698491,0.357657,0.289855,0.182957,0.32563,0.406176,0.380574,0.16964,0.31891
31.01.2025 04:00,0.53254,0.447488,0.160803,0.456029,0.181955,0.425465,0.689857,0.723969,0,0.796935,0.440926,0.829731,0.75514,0.467005,0.765372,0.680658,0.364085,0.258868,0.678318,0.366735,0,0.36769,0.29644,0,0.653193,0.713882,0.378171,0.294646,0.209524,0.32559,0.423407,0.394592,0.1696,0.31704
31.01.2025 05:00,0.53625,0.452958,0.265703,0.459435,0.203059,0.423178,0.867243,0.730109,0,0.811166,0.499638,0.838277,0.75898,0.524817,0.765609,0.683481,0.376432,0.258264,0.689393,0.368211,0.484375,0.36885,0.29424,0,0.652835,0.749138,0.734615,0.307462,0.26015,0.32555,0.49168,0.392826,0.16956,0.31594
31.01.2025 06:00,0.53853,0.4831,0.455043,0.466853,0.29601,0.420865,0.859957,0.748695,0,0.818829,0.64146,0.90038,0.76246,0.543711,0.767862,0.675841,0.451275,0.712226,0.700467,0.482912,0.3125,0.36958,0.29283,0,0.657439,0.804056,0.430383,0.484369,0.429073,0.32551,0.659045,0.466998,0.16952,0.31537
31.01.2025 07:00,0.54001,0.49145,0.566745,0.474339,0.439205,0.418551,0.788063,0.774801,0,0.819558,0.781804,0.951047,0.76625,0.555744,0.762526,0.680044,0.521223,0.724155,0.703236,0.531714,0.4375,0.36998,0.29226,0,0.666758,0.869418,0.905509,0.482932,0.706266,0.32547,0.819461,0.554305,0.16948,0.31515
31.01.2025 08:00,0.5411,0.483534,0.608247,0.474474,0.405728,0.416238,0.777596,0.796627,0,0.823207,0.805283,0.965968,0.77019,0.557248,0.767032,0.668446,0.563583,0.705557,0.676761,0.509391,0,0.37048,0.29201,0,0.668495,0.873434,0.95321,0.481495,0.773434,0.32543,0.833991,0.569095,0.16944,0.31464
31.01.2025 09:00,0.54255,0.461997,0.576682,0.476059,0.243431,0.413979,0.803409,0.773014,0,0.812808,0.818762,0.967633,0.77327,0.554428,0.76719,0.773625,0.548469,0.705129,0.695449,0.606078,0.484375,0.37111,0.29214,0,0.672231,0.859155,0.957229,0.490757,0.647619,0.32539,0.810815,0.475386,0.1694,0.31525
31.01.2025 10:00,0.54394,0.424863,0.551281,0.425614,0.193827,0.411747,0.797621,0.744943,0,0.775588,0.875125,0.956191,0.77725,0.553487,0.767269,0.772091,0.508068,0.704777,0.740093,0.463292,0.359375,0.37203,0.29249,0,0.67249,0.828496,0.832291,0.489879,0.428571,0.32535,0.67218,0.460155,0.16935,0.31668
31.01.2025 11:00,0.5464,0.411984,0.454352,0.428885,0.191909,0.40957,0.851427,0.741357,0,0.762999,0.920222,0.95524,0.78058,0.547659,0.764661,0.761475,0.459407,0.493072,0.752379,0.509052,0.40625,0.37316,0.29369,0,0.669156,0.794227,0.765783,0.405558,0.27218,0.32531,0.469147,0.380684,0.16931,0.3169
31.01.2025 12:00,0.54965,0.405047,0.467,0.451915,0.190546,0.407474,0.850704,0.740225,0,0.751505,0.914445,0.917365,0.78448,0.549351,0.772843,0.805259,0.423517,0.491839,0.756705,0.545861,0,0.37523,0.29521,0,0.670343,0.74775,0.671823,0.374057,0.250125,0.32526,0.391364,0.355519,0.16926,0.31784
31.01.2025 13:00,0.55285,0.402945,0.453449,0.483916,0.187071,0.40546,0.873149,0.729901,0,0.749863,0.925775,0.910479,0.78832,0.552171,0.772487,0.829682,0.412832,0.704122,0.761147,0.572948,0.453125,0.3768,0.29633,0,0.664965,0.74426,0.264115,0.384477,0.308271,0.32522,0.380389,0.358609,0.16923,0.3182
31.01.2025 14:00,0.55606,0.410825,0.450845,0.492413,0.189545,0.403555,0.875891,0.735801,0,0.730159,0.886157,0.88907,0.79035,0.563452,0.772132,0.78642,0.429137,0.502484,0.764838,0.576168,0,0.37816,0.29699,0,0.667223,0.779872,0.226121,0.358845,0.322807,0.32518,0.453382,0.443709,0.16919,0.31913
31.01.2025 15:00,0.56064,0.440242,0.558083,0.498145,0.23698,0.401677,0.86506,0.761077,0,0.713738,0.953627,0.888738,0.79174,0.575296,0.772725,0.790869,0.453957,0.736261,0.76876,0.733331,0.40625,0.3797,0.29732,0,0.667081,0.814831,0.263186,0.36711,0.501754,0.32514,0.644043,0.497572,0.16917,0.31955
31.01.2025 16:00,0.5631,0.469659,0.63418,0.488131,0.414542,0.399907,0.822462,0.798492,0.916667,0.729794,0.972648,0.89889,0.79301,0.574168,0.773199,0.790255,0.518541,0.714718,0.767376,0.790537,0.484375,0.38019,0.29741,0,0.664242,0.873391,0.302431,0.403881,0.850627,0.32509,0.787438,0.613245,0.16913,0.31961
31.01.2025 17:00,0.5641,0.490744,0.681794,0.474777,0.498234,0.398193,0.801493,0.812102,0,0.77942,0.96185,0.917197,0.79371,0.57586,0.772566,0.787678,0.605603,0.731051,0.770549,0.783897,0,0.38061,0.29742,0,0.666003,0.887417,0.38147,0.458019,0.911278,0.32505,0.848612,0.621744,0.1691,0.31963
31.01.2025 18:00,0.5648,0.48956,0.733978,0.493762,0.50057,0.396532,0.800731,0.810412,0.666667,0.816092,0.961563,0.979041,0.79361,0.576142,0.775729,0.885002,0.635106,0.710548,0.774355,0.677112,0,0.38097,0.29743,0,0.66527,0.895136,0.897433,0.467601,0.873684,0.32501,0.850279,0.616446,0.16907,0.31963
31.01.2025 19:00,0.56383,0.489023,0.766872,0.510925,0.468706,0.394927,0.806811,0.807,0.916667,0.850027,0.928998,0.950092,0.79212,0.586012,0.777705,0.884358,0.603815,0.704072,0.781277,0.489881,0.4375,0.38131,0.29743,0,0.670012,0.884063,0.905737,0.461612,0.890226,0.32497,0.849405,0.612693,0.16903,0.31962
31.01.2025 20:00,0.5614,0.475111,0.760442,0.517433,0.307243,0.393375,0.823452,0.771522,1,0.873563,0.89321,0.989656,0.79018,0.590525,0.775334,0.879081,0.538124,0.736588,0.789987,0.480659,0.3125,0.3818,0.29741,0,0.65577,0.801214,0.958215,0.463049,0.842105,0.32493,0.732359,0.49415,0.16898,0.31962
31.01.2025 21:00,0.5576,0.474115,0.708471,0.519895,0.186904,0.391878,0.824353,0.743831,0,0.877942,0.833465,0.972378,0.78752,0,0.776638,0.834898,0.487547,0.32707,0.794947,0.404331,0.484375,0.38225,0.29736,0,0.647114,0.772975,0.992796,0.495389,0.536341,0.32489,0.617121,0.442936,0.16892,0.31962
31.01.2025 22:00,0.55424,0.454498,0.637847,0.518377,0.167663,0.390409,0.858307,0.737123,0,0.879037,0.792432,0.96621,0.7835,0.574168,0.77478,0.670932,0.463238,0.305704,0.798235,0.452744,0,0.38264,0.29727,0,0.647092,0.68766,0.993971,0.383639,0.42406,0.32484,0.439624,0.450773,0.16886,0.31963
31.01.2025 23:00,0.55113,0.436166,0.507918,0.524649,0.182149,0.388939,0.872257,0.733458,0,0.875753,0.661727,0.96663,0.77847,0,0.778061,0.671146,0.425689,0.371742,0.797197,0.569768,0,0.38311,0.29703,0,0.647265,0.688919,0.965381,0.376093,0.409023,0.3248,0.428267,0.449448,0.16878,0.31963
01.02.2025 00:00,0.547,0.425389,0.414975,0.495077,0.181371,0.409542,0.910196,0.737992,0,0.848385,0.608779,0.94705,0.77137,0.513254,0.762882,0.65829,0.401081,0.249179,0.79737,0.181159,0.375,0.38361,0.29653,0,0.646948,0.676043,0.957798,0.361241,0.292732,0.32475,0.390139,0.337859,0.16869,0.31965
01.02.2025 01:00,0.5426,0.422635,0.318047,0.479465,0.180092,0.408073,0.937055,0.733789,0,0.805692,0.54999,0.930243,0.76273,0.457981,0.750311,0.651172,0.362297,0.248751,0.797889,0.139725,0.390625,0.38398,0.29615,0,0.640548,0.638747,0.976605,0.351419,0.364912,0.32471,0.370136,0.323731,0.16858,0.31968
01.02.2025 02:00,0.53846,0.4199,0.25821,0.478487,0.179007,0.406603,0.938451,0.73361,0,0.799124,0.468765,0.863717,0.74971,0.456853,0.742484,0.646754,0.352165,0.2487,0.799677,0.130613,0,0.38425,0.29561,0,0.632818,0.638106,0.375517,0.351898,0.316291,0.32467,0.349701,0.326711,0.16847,0.3197
01.02.2025 03:00,0.53275,0.423215,0.254916,0.473732,0.178535,0.40516,0.938375,0.721486,0,0.799124,0.427876,0.835801,0.73239,0.456101,0.739994,0.647582,0.343012,0.248751,0.802734,0.16456,0.328125,0.38453,0.29505,0,0.631897,0.63876,0.369184,0.352138,0.304261,0.32463,0.347502,0.326932,0.16835,0.3197
01.02.2025 04:00,0.52583,0.420389,0.255181,0.472552,0.180286,0.403691,0.942691,0.722672,0,0.797482,0.39724,0.83329,0.71827,0.456853,0.735725,0.648165,0.340415,0,0.803369,0.148708,0.296875,0.38498,0.29415,0,0.637784,0.63865,0.714594,0.347347,0.282206,0.32459,0.440036,0.325717,0.16824,0.31972
01.02.2025 05:00,0.51903,0.42057,0.28207,0.472923,0.204004,0.402275,0.943693,0.725455,0,0.788907,0.382258,0.829121,0.70217,0.454597,0.731811,0.646754,0.33786,0.248851,0.800369,0.173423,0.328125,0.38557,0.29269,0,0.636933,0.673624,0.365601,0.355013,0.295238,0.32455,0.472802,0.327925,0.16813,0.31972
01.02.2025 06:00,0.51339,0.437471,0.350994,0.476295,0.29665,0.400806,0.920237,0.729058,0,0.770115,0.390757,0.856761,0.68243,0.444726,0.729242,0.645895,0.377538,0.254816,0.804753,0.219921,0.4375,0.38638,0.29054,0,0.638347,0.733826,0.751147,0.385515,0.343358,0.3245,0.671226,0.336313,0.16802,0.31974
01.02.2025 07:00,0.50753,0.467087,0.419758,0.480847,0.406562,0.399309,0.944823,0.74118,0,0.786535,0.423447,0.929013,0.65657,0.513818,0.727661,0.65286,0.433139,0.263482,0.807983,0.25996,0.328125,0.3879,0.28849,0,0.639931,0.817178,0.461153,0.407713,0.495739,0.32446,0.723302,0.40872,0.16793,0.31984
01.02.2025 08:00,0.50257,0.45265,0.490913,0.488434,0.418518,0.397839,0.884836,0.744655,0.916667,0.779967,0.429131,0.961326,0.63233,0.532807,0.725408,0.651019,0.495509,0.271401,0.81029,0.322131,0.359375,0.38964,0.28586,0,0.65076,0.819755,0.927198,0.43598,0.665664,0.32442,0.720129,0.40585,0.16785,0.32003
01.02.2025 09:00,0.50003,0.418433,0.494473,0.494436,0.215181,0.396315,0.870112,0.763857,0,0.784893,0.445467,0.952564,0.61298,0.535251,0.727424,0.691642,0.512197,0.500119,0.811386,0.332579,0.34375,0.39174,0.28246,0,0.647267,0.805226,0.905699,0.443646,0.682707,0.32438,0.614279,0.332781,0.16777,0.32113
01.02.2025 10:00,0.5007,0.392421,0.492401,0.494335,0.191492,0.394763,0.854626,0.775502,0,0.766284,0.498106,0.878637,0.5982,0.525663,0.726238,0.759542,0.450636,0.498986,0.815827,0.33231,0.390625,0.39484,0.27976,0,0.6403,0.774949,0.280173,0.453108,0.426566,0.32434,0.456956,0.330243,0.16769,0.32465
01.02.2025 11:00,0.50348,0.374126,0.261292,0.492177,0.187849,0.393212,0.918811,0.782751,0,0.748221,0.544799,0.831337,0.58753,0.527073,0.726119,0.766231,0.405083,0.490882,0.818135,0.330236,0,0.39895,0.2764,0,0.648759,0.719065,0.224207,0.424482,0.345865,0.32429,0.377366,0.327704,0.16762,0.32994
01.02.2025 12:00,0.50791,0.387965,0.253109,0.488974,0.187099,0.391606,0.722872,0.778382,0,0.739464,0.589225,0.823771,0.57761,0.486182,0.722443,0.853891,0.371238,0.271778,0.822288,0.385408,0.421875,0.40422,0.27134,0,0.649252,0.665825,0.21723,0.419332,0.302256,0.32425,0.327429,0.323841,0.16755,0.33719
01.02.2025 13:00,0.51273,0.386407,0.228239,0.489985,0.183845,0.389946,0.715662,0.767651,0,0.734173,0.673078,0.832064,0.56705,0.484678,0.721257,0.792587,0.349525,0.270428,0.825518,0.476561,0.484375,0.41135,0.26622,0,0.647149,0.666583,0.43427,0.392143,0.318296,0.32421,0.336567,0.303201,0.16749,0.3442
01.02.2025 14:00,0.51872,0.392566,0.269795,0.490457,0.1824,0.388204,0.936852,0.75668,0,0.734902,0.671791,0.831964,0.55402,0.483926,0.721178,0.78464,0.345864,0.270193,0.822807,0.484228,0,0.41947,0.26089,0,0.649414,0.666703,0.42388,0.378808,0.298747,0.32417,0.365186,0.305519,0.16745,0.3507
01.02.2025 15:00,0.52522,0.40559,0.447231,0.509914,0.211928,0.386489,0.931242,0.723421,0,0.712644,0.702728,0.840768,0.54133,0.48543,0.720546,0.781695,0.369577,0.496092,0.819865,0.480469,0,0.42924,0.2552,0,0.652586,0.740089,0.418534,0.384238,0.566416,0.32413,0.486298,0.314349,0.1674,0.35604
01.02.2025 16:00,0.53117,0.456816,0.525136,0.517838,0.43306,0.384693,0.90564,0.738148,0,0.727422,0.84106,0.876058,0.5293,0.530927,0.719597,0.78059,0.477585,0.49272,0.82073,0.592728,0,0.43988,0.25027,0,0.650983,0.798341,0.226178,0.390785,0.716291,0.32408,0.646232,0.422406,0.16735,0.35969
01.02.2025 17:00,0.53693,0.477521,0.556435,0.526234,0.513722,0.382951,0.87188,0.767883,0,0.761905,0.906998,0.926129,0.51655,0.535251,0.71936,0.783536,0.526715,0.50402,0.827306,0.671868,0,0.45061,0.24792,0,0.640162,0.868387,0.279016,0.502934,0.906266,0.32404,0.668896,0.525497,0.16728,0.3635
01.02.2025 18:00,0.54138,0.48761,0.475449,0.53372,0.514639,0.381155,0.858865,0.759429,0,0.787083,0.919317,0.969123,0.50495,0.535251,0.719122,0.869876,0.580186,0.566736,0.833535,0.781105,0,0.46109,0.24656,0,0.636416,0.876615,0.425928,0.515511,0.929825,0.324,0.632977,0.524062,0.16718,0.36684
01.02.2025 19:00,0.5451,0.492899,0.405994,0.539655,0.419519,0.379413,0.869553,0.741955,0,0.833425,0.836294,0.986358,0.49695,0.542959,0.718806,0.864507,0.56899,0.554857,0.841207,0.724159,0,0.47316,0.24575,0,0.636017,0.864456,0.908998,0.504492,0.905764,0.32395,0.691741,0.496799,0.16702,0.36965
01.02.2025 20:00,0.54828,0.489077,0.412796,0.538441,0.279494,0.377644,0.907087,0.716638,0,0.851122,0.714483,0.983502,0.49235,0.542019,0.718648,0.87454,0.52416,0.27052,0.850897,0.682376,0,0.48637,0.24542,0,0.634446,0.795473,0.919463,0.513754,0.867168,0.32391,0.739097,0.436976,0.16687,0.37223
01.02.2025 21:00,0.55075,0.470529,0.422999,0.536384,0.181399,0.375929,0.945737,0.700359,0,0.85021,0.742782,0.955932,0.48908,0.538635,0.716988,0.865887,0.451275,0.24943,0.847551,0.472294,0.40625,0.50019,0.24527,0,0.635576,0.76566,0.94502,0.509163,0.749875,0.32387,0.732269,0.312914,0.16671,0.37498
01.02.2025 22:00,0.5522,0.440278,0.420927,0.535035,0.15846,0.374214,0.957313,0.692969,0,0.856048,0.675376,0.912741,0.48675,0.528483,0.714853,0.778381,0.39908,0.249959,0.842706,0.412546,0.46875,0.51072,0.24517,0,0.633891,0.715314,0.9501,0.478261,0.678697,0.32382,0.559763,0.305519,0.16652,0.3771
01.02.2025 23:00,0.55305,0.431656,0.313264,0.538407,0.169359,0.372554,0.950167,0.683615,0,0.851669,0.516245,0.890853,0.48536,0.521151,0.714695,0.700724,0.382264,0.36623,0.844264,0.335719,0.3125,0.52068,0.24513,0,0.631199,0.67614,0.91552,0.40979,0.674185,0.32378,0.398333,0.30287,0.16635,0.37862
02.02.2025 00:00,0.55371,0.417889,0.299607,0.541004,0.169999,0.370975,0.987844,0.682995,0,0.834154,0.441403,0.879052,0.48383,0.412296,0.713905,0.669888,0.376261,0.249153,0.84559,0.344014,0.296875,0.53008,0.2451,0,0.625094,0.655021,0.928336,0.401485,0.285714,0.32374,0.345956,0.284327,0.16622,0.37961
02.02.2025 01:00,0.55462,0.405952,0.286694,0.540228,0.171111,0.369451,0.986863,0.687681,0,0.808429,0.390148,0.864788,0.48295,0.413236,0.715011,0.666544,0.331176,0.249288,0.849974,0.341432,0,0.54027,0.24508,0,0.625063,0.617752,0.905851,0.396535,0.182456,0.32369,0.31325,0.286093,0.16611,0.38039
02.02.2025 02:00,0.55609,0.394432,0.287544,0.541948,0.169609,0.367954,0.985035,0.69172,0,0.793651,0.385791,0.864865,0.48225,0.411732,0.71426,0.664795,0.31453,0.249153,0.845302,0.335151,0,0.55068,0.24507,0,0.623459,0.618405,0.366947,0.3828,0.17193,0.32365,0.310127,0.272075,0.16598,0.3815
02.02.2025 03:00,0.55792,0.385212,0.288022,0.542656,0.168747,0.366566,0.981024,0.695892,0,0.79803,0.3924,0.859911,0.48171,0.411168,0.71426,0.663875,0.308655,0.248801,0.840803,0.334892,0,0.56175,0.24507,0,0.611967,0.616784,0.720775,0.381842,0.184461,0.32361,0.286549,0.269978,0.16582,0.38301
02.02.2025 04:00,0.5601,0.380738,0.287438,0.541678,0.170694,0.365232,0.979221,0.696317,0,0.787083,0.424236,0.868452,0.48155,0.411168,0.719439,0.665593,0.304142,0.249053,0.839822,0.33548,0,0.57528,0.24509,0,0.610878,0.617371,0.352501,0.372979,0.172932,0.32357,0.287614,0.271523,0.16564,0.38532
02.02.2025 05:00,0.56265,0.381064,0.277022,0.541745,0.198804,0.364035,0.979196,0.706568,0,0.785441,0.429988,0.868809,0.48135,0,0.738215,0.663537,0.313253,0.248885,0.840803,0.316498,0,0.58956,0.24511,0,0.607577,0.652464,0.470348,0.371901,0.221053,0.32352,0.333112,0.265121,0.16543,0.38816
02.02.2025 06:00,0.56517,0.399359,0.379743,0.541813,0.257945,0.362919,0.948796,0.707758,0,0.781062,0.439148,0.858425,0.48102,0.410603,0.746516,0.658689,0.331772,0.249506,0.852224,0.306119,0,0.60233,0.24515,0,0.601456,0.7121,0.975391,0.380525,0.2,0.32348,0.418878,0.340287,0.16519,0.39139
02.02.2025 07:00,0.57055,0.407438,0.435753,0.545353,0.391853,0.361912,1,0.709419,0,0.775041,0.483787,0.89139,0.48081,0.501598,0.752683,0.669796,0.389289,0.471126,0.859664,0.359736,0.3125,0.63291,0.24535,0,0.605679,0.764897,0.952603,0.378968,0.251128,0.32343,0.558096,0.41479,0.16479,0.39783
02.02.2025 08:00,0.57745,0.38168,0.44112,0.553615,0.389684,0.361041,0.947793,0.710332,0,0.767926,0.508043,0.90314,0.48061,0.513818,0.756122,0.668508,0.432032,0.472586,0.865029,0.361122,0.296875,0.65106,0.24625,0,0.605775,0.769884,0.963751,0.36699,0.385965,0.32339,0.68437,0.448896,0.16425,0.40799
02.02.2025 09:00,0.58296,0.348114,0.487671,0.563764,0.229445,0.360306,0.918828,0.722697,0,0.764094,0.589949,0.896274,0.48014,0.503102,0.760233,0.724227,0.423092,0.472309,0.862433,0.429076,0,0.66519,0.24853,0,0.609929,0.755346,0.943844,0.388709,0.553885,0.32335,0.569534,0.377704,0.16382,0.41847
